DbId,DatasetName,Order,TvVariableName,TvVariableLabel,HasDependants,IsListed,IsEnabled,DefaultExported,TvVariablePath,TvTags,TvMetadataConfigUrl,TreeviewId,VisibilityGroupId,IsRenderedOnInit,DisableRendering,DisabledReason,Description,Tags
41901,climatejust_grid_uk_ukcp18,0,tas_rcp26_2019_90p,Summer average temperature low emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Temperature/Low Emissions,,,2,2,False,False,,,
42001,climatejust_grid_uk_ukcp18,0,tas_rcp26_2049_10p,Summer average temperature low emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Temperature/Low Emissions,,,2,2,False,False,,,
42101,climatejust_grid_uk_ukcp18,0,tas_rcp26_2049_50p,Summer average temperature low emissions 2040-2060 median,,True,True,0.0,/Summer Average Temperature/Low Emissions,,,2,2,False,False,,,
42201,climatejust_grid_uk_ukcp18,0,tas_rcp26_2049_90p,Summer average temperature low emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Temperature/Low Emissions,,,2,2,False,False,,,
42301,climatejust_grid_uk_ukcp18,0,tas_rcp26_2079_10p,Summer average temperature low emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Temperature/Low Emissions,,,2,2,False,False,,,
42401,climatejust_grid_uk_ukcp18,0,tas_rcp26_2079_50p,Summer average temperature low emissions 2070-2090 median,,True,True,0.0,/Summer Average Temperature/Low Emissions,,,2,2,False,False,,,
42501,climatejust_grid_uk_ukcp18,0,tas_rcp26_2079_90p,Summer average temperature low emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Temperature/Low Emissions,,,2,2,False,False,,,
42601,climatejust_grid_uk_ukcp18,0,tas_rcp45_2019_10p,Summer average temperature moderate emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Temperature/Moderate Emissions,,,2,2,False,False,,,
42701,climatejust_grid_uk_ukcp18,0,tas_rcp45_2019_50p,Summer average temperature moderate emissions 2010-2030 median,,True,True,0.0,/Summer Average Temperature/Moderate Emissions,,,2,2,False,False,,,
42801,climatejust_grid_uk_ukcp18,0,tas_rcp45_2019_90p,Summer average temperature moderate emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Temperature/Moderate Emissions,,,2,2,False,False,,,
42901,climatejust_grid_uk_ukcp18,0,tas_rcp45_2049_10p,Summer average temperature moderate emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Temperature/Moderate Emissions,,,2,2,False,False,,,
43001,climatejust_grid_uk_ukcp18,0,tas_rcp45_2049_50p,Summer average temperature moderate emissions 2040-2060 median,,True,True,0.0,/Summer Average Temperature/Moderate Emissions,,,2,2,False,False,,,
43101,climatejust_grid_uk_ukcp18,0,tas_rcp45_2049_90p,Summer average temperature moderate emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Temperature/Moderate Emissions,,,2,2,False,False,,,
43201,climatejust_grid_uk_ukcp18,0,tas_rcp45_2079_10p,Summer average temperature moderate emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Temperature/Moderate Emissions,,,2,2,False,False,,,
43301,climatejust_grid_uk_ukcp18,0,tas_rcp45_2079_50p,Summer average temperature moderate emissions 2070-2090 median,,True,True,0.0,/Summer Average Temperature/Moderate Emissions,,,2,2,False,False,,,
43401,climatejust_grid_uk_ukcp18,0,tas_rcp45_2079_90p,Summer average temperature moderate emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Temperature/Moderate Emissions,,,2,2,False,False,,,
43501,climatejust_grid_uk_ukcp18,0,tas_rcp60_2019_10p,Summer average temperature high emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Temperature/High Emissions,,,2,2,False,False,,,
43601,climatejust_grid_uk_ukcp18,0,tas_rcp60_2019_50p,Summer average temperature high emissions 2010-2030 median,,True,True,0.0,/Summer Average Temperature/High Emissions,,,2,2,False,False,,,
43701,climatejust_grid_uk_ukcp18,0,tas_rcp60_2019_90p,Summer average temperature high emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Temperature/High Emissions,,,2,2,False,False,,,
43801,climatejust_grid_uk_ukcp18,0,tas_rcp60_2049_10p,Summer average temperature high emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Temperature/High Emissions,,,2,2,False,False,,,
43901,climatejust_grid_uk_ukcp18,0,tas_rcp60_2049_50p,Summer average temperature high emissions 2040-2060 median,,True,True,0.0,/Summer Average Temperature/High Emissions,,,2,2,False,False,,,
44001,climatejust_grid_uk_ukcp18,0,tas_rcp60_2049_90p,Summer average temperature high emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Temperature/High Emissions,,,2,2,False,False,,,
44101,climatejust_grid_uk_ukcp18,0,tas_rcp60_2079_10p,Summer average temperature high emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Temperature/High Emissions,,,2,2,False,False,,,
44201,climatejust_grid_uk_ukcp18,0,tas_rcp60_2079_50p,Summer average temperature high emissions 2070-2090 median,,True,True,0.0,/Summer Average Temperature/High Emissions,,,2,2,False,False,,,
44301,climatejust_grid_uk_ukcp18,0,tas_rcp60_2079_90p,Summer average temperature high emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Temperature/High Emissions,,,2,2,False,False,,,
44401,climatejust_grid_uk_ukcp18,0,tas_rcp85_2019_10p,Summer average temperature very high emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Temperature/Very High Emissions,,,2,2,False,False,,,
44501,climatejust_grid_uk_ukcp18,0,tas_rcp85_2019_50p,Summer average temperature very high emissions 2010-2030 median,,True,True,0.0,/Summer Average Temperature/Very High Emissions,,,2,2,False,False,,,
44601,climatejust_grid_uk_ukcp18,0,tas_rcp85_2019_90p,Summer average temperature very high emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Temperature/Very High Emissions,,,2,2,False,False,,,
44701,climatejust_grid_uk_ukcp18,0,tas_rcp85_2049_10p,Summer average temperature very high emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Temperature/Very High Emissions,,,2,2,False,False,,,
44801,climatejust_grid_uk_ukcp18,0,tas_rcp85_2049_50p,Summer average temperature very high emissions 2040-2060 median,,True,True,0.0,/Summer Average Temperature/Very High Emissions,,,2,2,False,False,,,
44901,climatejust_grid_uk_ukcp18,0,tas_rcp85_2049_90p,Summer average temperature very high emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Temperature/Very High Emissions,,,2,2,False,False,,,
45001,climatejust_grid_uk_ukcp18,0,tas_rcp85_2079_10p,Summer average temperature very high emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Temperature/Very High Emissions,,,2,2,False,False,,,
45101,climatejust_grid_uk_ukcp18,0,tas_rcp85_2079_50p,Summer average temperature very high emissions 2070-2090 median,,True,True,0.0,/Summer Average Temperature/Very High Emissions,,,2,2,False,False,,,
45201,climatejust_grid_uk_ukcp18,0,tas_rcp85_2079_90p,Summer average temperature very high emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Temperature/Very High Emissions,,,2,2,False,False,,,
45301,climatejust_grid_uk_ukcp18,0,tasmax_rcp26_2019_10p,Summer average maximum temperature low emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Low Emissions,,,2,2,False,False,,,
45401,climatejust_grid_uk_ukcp18,0,tasmax_rcp26_2019_50p,Summer average maximum temperature low emissions 2010-2030 median,,True,True,0.0,/Summer Average Maximum Temperature/Low Emissions,,,2,2,False,False,,,
45501,climatejust_grid_uk_ukcp18,0,tasmax_rcp26_2019_90p,Summer average maximum temperature low emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Low Emissions,,,2,2,False,False,,,
45601,climatejust_grid_uk_ukcp18,0,tasmax_rcp26_2049_10p,Summer average maximum temperature low emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Low Emissions,,,2,2,False,False,,,
45701,climatejust_grid_uk_ukcp18,0,tasmax_rcp26_2049_50p,Summer average maximum temperature low emissions 2040-2060 median,,True,True,0.0,/Summer Average Maximum Temperature/Low Emissions,,,2,2,False,False,,,
45801,climatejust_grid_uk_ukcp18,0,tasmax_rcp26_2049_90p,Summer average maximum temperature low emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Low Emissions,,,2,2,False,False,,,
45901,climatejust_grid_uk_ukcp18,0,tasmax_rcp26_2079_10p,Summer average maximum temperature low emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Low Emissions,,,2,2,False,False,,,
46001,climatejust_grid_uk_ukcp18,0,tasmax_rcp26_2079_50p,Summer average maximum temperature low emissions 2070-2090 median,,True,True,0.0,/Summer Average Maximum Temperature/Low Emissions,,,2,2,False,False,,,
46101,climatejust_grid_uk_ukcp18,0,tasmax_rcp26_2079_90p,Summer average maximum temperature low emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Low Emissions,,,2,2,False,False,,,
46201,climatejust_grid_uk_ukcp18,0,tasmax_rcp45_2019_10p,Summer average maximum temperature moderate emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
46301,climatejust_grid_uk_ukcp18,0,tasmax_rcp45_2019_50p,Summer average maximum temperature moderate emissions 2010-2030 median,,True,True,0.0,/Summer Average Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
46401,climatejust_grid_uk_ukcp18,0,tasmax_rcp45_2019_90p,Summer average maximum temperature moderate emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
46501,climatejust_grid_uk_ukcp18,0,tasmax_rcp45_2049_10p,Summer average maximum temperature moderate emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
46601,climatejust_grid_uk_ukcp18,0,tasmax_rcp45_2049_50p,Summer average maximum temperature moderate emissions 2040-2060 median,,True,True,0.0,/Summer Average Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
46701,climatejust_grid_uk_ukcp18,0,tasmax_rcp45_2049_90p,Summer average maximum temperature moderate emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
46801,climatejust_grid_uk_ukcp18,0,tasmax_rcp45_2079_10p,Summer average maximum temperature moderate emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
46901,climatejust_grid_uk_ukcp18,0,tasmax_rcp45_2079_50p,Summer average maximum temperature moderate emissions 2070-2090 median,,True,True,0.0,/Summer Average Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
47001,climatejust_grid_uk_ukcp18,0,tasmax_rcp45_2079_90p,Summer average maximum temperature moderate emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
47101,climatejust_grid_uk_ukcp18,0,tasmax_rcp60_2019_10p,Summer average maximum temperature high emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/High Emissions,,,2,2,False,False,,,
47201,climatejust_grid_uk_ukcp18,0,tasmax_rcp60_2019_50p,Summer average maximum temperature high emissions 2010-2030 median,,True,True,0.0,/Summer Average Maximum Temperature/High Emissions,,,2,2,False,False,,,
47301,climatejust_grid_uk_ukcp18,0,tasmax_rcp60_2019_90p,Summer average maximum temperature high emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/High Emissions,,,2,2,False,False,,,
47401,climatejust_grid_uk_ukcp18,0,tasmax_rcp60_2049_10p,Summer average maximum temperature high emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/High Emissions,,,2,2,False,False,,,
47501,climatejust_grid_uk_ukcp18,0,tasmax_rcp60_2049_50p,Summer average maximum temperature high emissions 2040-2060 median,,True,True,0.0,/Summer Average Maximum Temperature/High Emissions,,,2,2,False,False,,,
47601,climatejust_grid_uk_ukcp18,0,tasmax_rcp60_2049_90p,Summer average maximum temperature high emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/High Emissions,,,2,2,False,False,,,
47701,climatejust_grid_uk_ukcp18,0,tasmax_rcp60_2079_10p,Summer average maximum temperature high emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/High Emissions,,,2,2,False,False,,,
47801,climatejust_grid_uk_ukcp18,0,tasmax_rcp60_2079_50p,Summer average maximum temperature high emissions 2070-2090 median,,True,True,0.0,/Summer Average Maximum Temperature/High Emissions,,,2,2,False,False,,,
47901,climatejust_grid_uk_ukcp18,0,tasmax_rcp60_2079_90p,Summer average maximum temperature high emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/High Emissions,,,2,2,False,False,,,
48001,climatejust_grid_uk_ukcp18,0,tasmax_rcp85_2019_10p,Summer average maximum temperature very high emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
48101,climatejust_grid_uk_ukcp18,0,tasmax_rcp85_2019_50p,Summer average maximum temperature very high emissions 2010-2030 median,,True,True,0.0,/Summer Average Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
48201,climatejust_grid_uk_ukcp18,0,tasmax_rcp85_2019_90p,Summer average maximum temperature very high emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
48301,climatejust_grid_uk_ukcp18,0,tasmax_rcp85_2049_10p,Summer average maximum temperature very high emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
48401,climatejust_grid_uk_ukcp18,0,tasmax_rcp85_2049_50p,Summer average maximum temperature very high emissions 2040-2060 median,,True,True,0.0,/Summer Average Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
48501,climatejust_grid_uk_ukcp18,0,tasmax_rcp85_2049_90p,Summer average maximum temperature very high emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
48601,climatejust_grid_uk_ukcp18,0,tasmax_rcp85_2079_10p,Summer average maximum temperature very high emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
48701,climatejust_grid_uk_ukcp18,0,tasmax_rcp85_2079_50p,Summer average maximum temperature very high emissions 2070-2090 median,,True,True,0.0,/Summer Average Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
48801,climatejust_grid_uk_ukcp18,0,tasmax_rcp85_2079_90p,Summer average maximum temperature very high emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
48901,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp26_2019_10p,Summer average Relative Z-score temperature low emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Low Emissions,,,2,2,False,False,,,
49001,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp26_2019_50p,Summer average Relative Z-score temperature low emissions 2010-2030 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/Low Emissions,,,2,2,False,False,,,
49101,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp26_2019_90p,Summer average Relative Z-score temperature low emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Low Emissions,,,2,2,False,False,,,
49201,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp26_2049_10p,Summer average Relative Z-score temperature low emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Low Emissions,,,2,2,False,False,,,
49301,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp26_2049_50p,Summer average Relative Z-score temperature low emissions 2040-2060 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/Low Emissions,,,2,2,False,False,,,
49401,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp26_2049_90p,Summer average Relative Z-score temperature low emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Low Emissions,,,2,2,False,False,,,
49501,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp26_2079_10p,Summer average Relative Z-score temperature low emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Low Emissions,,,2,2,False,False,,,
49601,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp26_2079_50p,Summer average Relative Z-score temperature low emissions 2070-2090 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/Low Emissions,,,2,2,False,False,,,
49701,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp26_2079_90p,Summer average Relative Z-score temperature low emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Low Emissions,,,2,2,False,False,,,
49801,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp45_2019_10p,Summer average Relative Z-score temperature moderate emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Moderate Emissions,,,2,2,False,False,,,
49901,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp45_2019_50p,Summer average Relative Z-score temperature moderate emissions 2010-2030 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/Moderate Emissions,,,2,2,False,False,,,
50001,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp45_2019_90p,Summer average Relative Z-score temperature moderate emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Moderate Emissions,,,2,2,False,False,,,
50101,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp45_2049_10p,Summer average Relative Z-score temperature moderate emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Moderate Emissions,,,2,2,False,False,,,
50201,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp45_2049_50p,Summer average Relative Z-score temperature moderate emissions 2040-2060 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/Moderate Emissions,,,2,2,False,False,,,
50301,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp45_2049_90p,Summer average Relative Z-score temperature moderate emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Moderate Emissions,,,2,2,False,False,,,
50401,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp45_2079_10p,Summer average Relative Z-score temperature moderate emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Moderate Emissions,,,2,2,False,False,,,
50501,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp45_2079_50p,Summer average Relative Z-score temperature moderate emissions 2070-2090 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/Moderate Emissions,,,2,2,False,False,,,
50601,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp45_2079_90p,Summer average Relative Z-score temperature moderate emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Moderate Emissions,,,2,2,False,False,,,
50701,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp60_2019_10p,Summer average Relative Z-score temperature high emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/High Emissions,,,2,2,False,False,,,
50801,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp60_2019_50p,Summer average Relative Z-score temperature high emissions 2010-2030 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/High Emissions,,,2,2,False,False,,,
50901,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp60_2019_90p,Summer average Relative Z-score temperature high emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/High Emissions,,,2,2,False,False,,,
51001,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp60_2049_10p,Summer average Relative Z-score temperature high emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/High Emissions,,,2,2,False,False,,,
51101,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp60_2049_50p,Summer average Relative Z-score temperature high emissions 2040-2060 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/High Emissions,,,2,2,False,False,,,
51201,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp60_2049_90p,Summer average Relative Z-score temperature high emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/High Emissions,,,2,2,False,False,,,
51301,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp60_2079_10p,Summer average Relative Z-score temperature high emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/High Emissions,,,2,2,False,False,,,
51401,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp60_2079_50p,Summer average Relative Z-score temperature high emissions 2070-2090 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/High Emissions,,,2,2,False,False,,,
51501,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp60_2079_90p,Summer average Relative Z-score temperature high emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/High Emissions,,,2,2,False,False,,,
51601,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp85_2019_10p,Summer average Relative Z-score temperature very high emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Very High Emissions,,,2,2,False,False,,,
51701,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp85_2019_50p,Summer average Relative Z-score temperature very high emissions 2010-2030 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/Very High Emissions,,,2,2,False,False,,,
51801,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp85_2019_90p,Summer average Relative Z-score temperature very high emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Very High Emissions,,,2,2,False,False,,,
51901,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp85_2049_10p,Summer average Relative Z-score temperature very high emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Very High Emissions,,,2,2,False,False,,,
52001,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp85_2049_50p,Summer average Relative Z-score temperature very high emissions 2040-2060 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/Very High Emissions,,,2,2,False,False,,,
52101,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp85_2049_90p,Summer average Relative Z-score temperature very high emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Very High Emissions,,,2,2,False,False,,,
52201,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp85_2079_10p,Summer average Relative Z-score temperature very high emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Very High Emissions,,,2,2,False,False,,,
52301,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp85_2079_50p,Summer average Relative Z-score temperature very high emissions 2070-2090 median,,True,True,0.0,/Summer Average Relative Z-score Temperature/Very High Emissions,,,2,2,False,False,,,
52401,climatejust_grid_uk_ukcp18,0,z_all_rel_tas_rcp85_2079_90p,Summer average Relative Z-score temperature very high emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Temperature/Very High Emissions,,,2,2,False,False,,,
52501,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp26_2019_10p,Summer average Relative Z-score maximum temperature low emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Low Emissions,,,2,2,False,False,,,
52601,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp26_2019_50p,Summer average Relative Z-score maximum temperature low emissions 2010-2030 median,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Low Emissions,,,2,2,False,False,,,
52701,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp26_2019_90p,Summer average Relative Z-score maximum temperature low emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Low Emissions,,,2,2,False,False,,,
52801,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp26_2049_10p,Summer average Relative Z-score maximum temperature low emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Low Emissions,,,2,2,False,False,,,
52901,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp26_2049_50p,Summer average Relative Z-score maximum temperature low emissions 2040-2060 median,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Low Emissions,,,2,2,False,False,,,
53001,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp26_2049_90p,Summer average Relative Z-score maximum temperature low emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Low Emissions,,,2,2,False,False,,,
53101,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp26_2079_10p,Summer average Relative Z-score maximum temperature low emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Low Emissions,,,2,2,False,False,,,
53201,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp26_2079_50p,Summer average Relative Z-score maximum temperature low emissions 2070-2090 median,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Low Emissions,,,2,2,False,False,,,
53301,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp26_2079_90p,Summer average Relative Z-score maximum temperature low emissions 2070-2090 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Low Emissions,,,2,2,False,False,,,
53401,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp45_2019_10p,Summer average Relative Z-score maximum temperature moderate emissions 2010-2030 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
53501,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp45_2019_50p,Summer average Relative Z-score maximum temperature moderate emissions 2010-2030 median,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
53601,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp45_2019_90p,Summer average Relative Z-score maximum temperature moderate emissions 2010-2030 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
53701,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp45_2049_10p,Summer average Relative Z-score maximum temperature moderate emissions 2040-2060 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
53801,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp45_2049_50p,Summer average Relative Z-score maximum temperature moderate emissions 2040-2060 median,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
53901,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp45_2049_90p,Summer average Relative Z-score maximum temperature moderate emissions 2040-2060 90th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
54001,climatejust_grid_uk_ukcp18,0,z_all_rel_tasmax_rcp45_2079_10p,Summer average Relative Z-score maximum temperature moderate emissions 2070-2090 10th percentile,,True,True,0.0,/Summer Average Relative Z-score Maximum Temperature/Moderate Emissions,,,2,2,False,False,,,
